5659,日本精線,333億,11.7,7.11,5.14,鉄鋼
5660,神鋼鋼線工業,67億,10.13,2.94,1.58,鉄鋼
5695,パウダーテック,64億,16.97,2.95,2.48,鉄鋼
5697,サンユウ,27億,11.07,2.67,1.33,鉄鋼
5698,エンビプロHD,147億,9.94,8.85,4.38,鉄鋼
5699,イボキン,40億,9.76,9.37,6.63,サービス業
5702,大紀アルミニウム工業所,458億,10.05,5.84,2.93,非鉄金属
5703,日本軽金属 HD,955億,7.34,5.8,2.38,非鉄金属
5704,JMC,27億,34.55,2.76,1.66,非鉄金属
5706,三井金属鉱業,2558億,5.93,14.11,6.4,非鉄金属
5707,東邦亜鉛,122億,,,,非鉄金属
5711,三菱マテリアル,3104億,6.86,6.63,2.01,非鉄金属
5713,住友金属鉱山,1兆530億,13.63,3.92,2.26,非鉄金属
5714,DOWA HD,2986億,10.62,7.1,4.06,非鉄金属
5715,古河機械金属,624億,4.1,10.78,5.23,非鉄金属
5721,エス・サイエンス,33億,,,,非鉄金属
5724,アサカ理研,47億,14.21,7.1,3.79,非鉄金属
5726,大阪チタニウムテクノロジーズ,851億,12,18.1,7.29,非鉄金属
5727,東邦チタニウム,735億,19.85,6.55,3.04,非鉄金属
5729,日本精鉱,82億,10.71,7.29,4.4,非鉄金属
5741,UACJ,2421億,11.78,6.77,2.11,非鉄金属
5742,エヌアイシ・オートテック,39億,493.78,0.24,0.11,非鉄金属
5753,日本伸銅,42億,5.71,6.12,4.13,非鉄金属
5757,CKサンエツ,288億,6.82,8.47,4.76,非鉄金属
5759,日本電解,76億,,,,金属製品
5801,古河電気工業,2238億,17.17,4.21,1.34,非鉄金属
5802,住友電気工業,1兆7974億,12.18,6.26,3.13,非鉄金属
5803,フジクラ,1兆2219億,18.99,16.62,7.93,非鉄金属
5805,SWCC,1584億,16.87,11.52,5.37,非鉄金属
5809,タツタ電線,545億,27.2,3.58,2.89,非鉄金属
5816,オーナンバ,141億,4.57,11.5,7.23,非鉄金属
5817,JMACS,24億,9.02,5.72,2.88,非鉄金属
5819,カナレ電気,97億,9.62,5.52,5.06,非鉄金属
5820,三ッ星,37億,32.72,1.59,0.81,非鉄金属
5821,平河ヒューテック,248億,12.08,4.16,3.42,非鉄金属
5830,いよぎん HD,4130億,12.39,3.67,0.33,銀行業
5831,しずおか FG,7187億,11.34,4.95,0.37,銀行業
5832,ちゅうぎん FG,2679億,10.94,4.21,0.22,銀行業
5834,SBIリーシングサービス,210億,5.77,17.61,4.08,その他金融業
5836,エージェント・インシュアランス・グループ,37億,24.45,11.91,3.1,保険業
5838,楽天銀行,5391億,14.26,13.98,0.27,銀行業
5842,インテグラル,1551億,19.46,19,13.45,その他金融業
5843,ニッポンインシュア,23億,10.08,11.91,5.21,その他金融業
5844,京都 FG,6431億,18.89,2.84,0.28,銀行業
5845,全保連,167億,9.82,32.91,7.7,その他金融業
5851,リョービ,622億,6.85,5.34,2.69,非鉄金属
5852,アーレスティ,150億,7.34,3.71,1.46,非鉄金属
5856,エルアイイーエイチ,21億,,,,非鉄金属
5857,ARE HD,1438億,10.45,10.08,3.42,非鉄金属
5858,STG,19億,8.23,12.46,3.89,
5867,エスネットワークス,32億,15.61,15.4,9.3,サービス業
5868,ロココ,29億,12.72,9.3,5.61,情報・通信業
5869,早稲田学習研究会,105億,10.88,15.79,11.65,サービス業
5870,ナルネットコミュニケーションズ,30億,9.44,10.14,3.44,サービス業
5871,SOLIZE,114億,54.58,1.62,1.24,サービス業
5884,クラダシ,34億,285.51,1.15,0.83,小売業
5885,ジーデップ・アドバンス,118億,26.73,18.54,10.22,卸売業
5888,DAIWA CYCLE,77億,11.74,12.84,8.33,小売業
5889,Japan Eyewear HD,750億,28.01,18.43,7.42,小売業
5891,魁力屋,106億,23.53,9.87,5.98,小売業
5892,yutori,116億,42.39,41.32,15.78,小売業
5900,ダイケン,49億,12.54,2.76,2.28,金属製品
5901,東洋製罐グループ HD,3967億,14.24,4.07,2.31,金属製品
5902,ホッカン HD,220億,10.54,3.29,1.4,金属製品
5903,シンポ,80億,9.11,12.02,9.84,金属製品
5905,日本製罐,24億,35.28,1.31,0.44,金属製品
5906,エムケー精工,66億,9.64,4.16,2.33,金属製品
5909,コロナ,267億,22.17,1.61,1.18,金属製品
5911,横河ブリッジ HD,1144億,9.22,9.47,5.66,金属製品
5915,駒井ハルテック,79億,20.28,1.15,0.49,金属製品
5918,瀧上工業,175億,25.98,1.23,0.94,金属製品
5921,川岸工業,114億,10.13,3.92,3.16,金属製品
5922,那須電機鉄工,139億,8.47,5.91,3.69,金属製品
5923,高田機工,79億,14.66,2.36,1.79,金属製品
5928,アルメタックス,33億,16.43,1.94,1.49,金属製品
5929,三和 HD,7774億,17.45,14.8,8.66,金属製品
5930,文化シヤッター,1180億,10.2,11.23,5.71,金属製品
5932,三協立山,224億,14.84,1.56,0.52,金属製品
5933,アルインコ,202億,9.04,6.8,2.96,金属製品
5935,元旦ビューティ工業,59億,11.21,9.45,4.39,金属製品
5936,東洋シヤッター,50億,5.51,10.21,4.53,金属製品
5938,LIXIL,4884億,61.05,1.23,0.42,金属製品
5939,大谷工業,56億,20.89,7.04,3.77,金属製品
5940,不二サッシ,88億,5.52,8.06,1.87,金属製品
5941,中西製作所,154億,11.15,7.5,5.12,金属製品
5942,日本フイルコン,111億,22.02,2,1.05,金属製品
5943,ノーリツ,912億,18.47,3.59,2.18,金属製品
5945,天龍製鋸,209億,13.27,3.74,3.44,金属製品
5946,長府製作所,679億,23.23,2.15,2.01,金属製品
5947,リンナイ,4965億,16.98,7.24,4.96,金属製品
5949,ユニプレス,515億,8.71,3.39,1.63,輸送用機器
5950,日本パワーファスニング,45億,7.12,17.8,7.74,金属製品
5951,ダイニチ工業,116億,11.02,3.39,3.09,金属製品
5952,アマテイ,16億,14.44,7.95,2.07,金属製品
5953,昭和鉄工,25億,4.05,6.99,3.09,金属製品
5955,ヤマシナ,101億,38.17,2.19,1.4,金属製品
5956,トーソー,51億,13.24,2.42,1.6,金属製品
5957,日東精工,213億,9.28,6.26,3.84,金属製品
5958,三洋工業,109億,6.38,7.95,5.51,金属製品
5959,岡部,356億,11.96,4.38,3.16,金属製品
5962,浅香工業,16億,8.85,4.28,2.24,その他製品
5965,フジマック,140億,6.44,8.66,4.52,金属製品
5966,京都機械工具,61億,8.64,5.68,4.33,金属製品
5967,TONE,140億,17.14,7.5,5.38,金属製品
5969,ロブテックス,25億,12.61,3.92,2.13,金属製品
5970,ジーテクト,676億,6.64,4.99,3.16,金属製品
5971,共和工業所,68億,11.24,3.94,3.44,金属製品
5973,トーアミ,34億,15.41,1.84,0.98,金属製品
5974,中国工業,19億,8.69,4.14,1.66,金属製品
5975,東プレ,936億,8.89,4.49,2.75,金属製品
5976,高周波熱錬,369億,22.29,2.66,1.97,金属製品
5979,カネソウ,66億,8.97,4.97,4.39,金属製品
5981,東京製綱,169億,5.49,8.57,3.49,金属製品
5982,マルゼン,549億,11.68,8.23,5.44,金属製品
5983,イワブチ,68億,13.18,2.72,2.06,金属製品
5984,兼房,107億,7.46,4.82,3.78,金属製品
5985,サンコール,127億,112.69,0.36,0.16,金属製品
5986,モリテックスチール,41億,16.67,1.76,0.66,金属製品
5987,オーネックス,31億,,,,金属製品
5988,パイオラックス,847億,25.11,2.89,2.53,金属製品
5989,エイチワン,260億,3.21,13.44,4.27,金属製品
5990,スーパーツール,45億,13.84,3.06,2.26,金属製品
5991,日本発條,4178億,8.17,11.11,6.51,金属製品
5992,中央発條,293億,24.17,1.4,0.8,金属製品
5993,知多鋼業,85億,5.9,6.04,4.58,金属製品
5994,ファインシンター,38億,16.05,1.31,0.44,金属製品
5997,協立エアテック,34億,5.88,5.39,3.15,金属製品
5998,アドバネクス,37億,12.24,3.38,0.98,金属製品
6005,三浦工業,4306億,17.71,11.66,5.2,機械
6013,タクマ,1279億,13.89,8,4.75,機械
6016,ジャパンエンジンコーポレーション,306億,8.57,31.7,13.01,輸送用機器
6018,阪神内燃機工業,66億,13.26,3.46,2.12,輸送用機器
6022,赤阪鐵工所,29億,75.79,0.38,0.24,機械
6023,ダイハツディーゼル,429億,10.16,8.31,4.16,輸送用機器
6025,日本PCサービス,12億,20.01,24.94,2.86,サービス業
6026,GMO TECH,92億,14.09,65.98,25.19,サービス業
6027,弁護士ドットコム,702億,70.19,22.92,9.77,サービス業
6028,テクノプロHD,3074億,16.55,22.91,12.12,サービス業
6029,アトラグループ,14億,17.97,5.73,1.97,サービス業
6030,アドベンチャー,310億,38.53,6.79,2.52,サービス業
6032,インターワークス,,,,,サービス業
6033,エクストリーム,60億,8.47,13.59,8.96,サービス業
6034,MRT,47億,8.81,11.3,7.99,サービス業
6035,アイ・アールジャパン HD,160億,21,14.22,11.44,サービス業
6036,KeePer技研,1206億,24.25,33.18,24.89,サービス業
6037,ファーストロジック,169億,14.82,18.52,17,サービス業
6038,イード,38億,10.17,8.81,5.9,サービス業
6039,日本動物高度医療センター,57億,11.76,11.78,5.18,サービス業
6040,日本スキー場開発,143億,11.89,17.23,10.46,サービス業
6042,ニッキ,50億,13.46,2.78,1.51,輸送用機器
6044,三機サービス,63億,9.83,15.02,7.35,サービス業
6045,レントラックス,53億,11.34,14.75,4.92,サービス業
6046,リンクバル,28億,,,,サービス業
6047,Gunosy,210億,,,,サービス業
6048,デザインワン・ジャパン,19億,,,,サービス業
6049,イトクロ,52億,,,,サービス業
6050,イー・ガーディアン,219億,18.03,10.54,9.06,サービス業
6054,リブセンス,47億,13.12,8.18,6.79,サービス業
6055,ジャパンマテリアル,1835億,25.63,14.73,12.35,サービス業
6058,ベクトル,424億,8.49,33.61,12.31,サービス業
6059,ウチヤマ HD,70億,14.67,3.52,1.35,サービス業
6060,こころネット,36億,8.91,4.67,2.08,サービス業
6061,ユニバーサル園芸社,183億,9.53,14.81,11.63,サービス業
6062,チャーム・ケア・コーポレーション,447億,9.38,25.52,10.07,サービス業
6063,日本エマージェンシーアシスタンス,17億,28.76,3.46,1.56,サービス業
6069,トレンダーズ,67億,10.87,15.27,9.54,サービス業
6070,キャリアリンク,326億,12.87,17.71,12.48,サービス業
6071,IBJ,295億,17.37,20.44,8.85,サービス業
6072,地盤ネット HD,34億,138.03,2,1.59,サービス業
6073,アサンテ,206億,21.87,7.07,4.93,サービス業
6074,ジェイエスエス,19億,7.1,9.33,3.37,サービス業
6076,アメイズ,166億,6.98,15.4,7.5,サービス業
6078,バリューHR,442億,43.37,14.62,6.12,サービス業
6080,M&Aキャピタルパートナーズ,685億,16.04,11.49,10.12,サービス業
6081,アライドアーキテクツ,26億,52.3,1.91,1.18,サービス業
6082,ライドオンエクスプレス HD,109億,13.86,9.58,5.68,サービス業
6083,ERI HD,153億,11.64,22.67,11.33,サービス業
6085,アーキテクツ・スタジオ・ジャパン,14億,14.2,-468.59,17.15,サービス業
6086,シンメンテ HD,174億,18.3,24.53,10.64,サービス業
6087,アビスト,135億,23.03,8.55,6.6,サービス業
6088,シグマクシスHD,711億,17.15,29.42,22.17,サービス業
6089,ウィルグループ,206億,12.49,9.37,3.16,サービス業
6090,ヒューマン・メタボローム・テクノロジーズ,35億,12.82,14.79,10.76,サービス業
6091,ウエスコ HD,76億,10.87,4.17,3.25,サービス業
6092,エンバイオHD,50億,14.66,3.83,1.68,サービス業
6093,エスクロー・エージェント・ジャパン,64億,26.98,6.81,5.36,サービス業
6094,フリークアウトHD,128億,,,,サービス業
6095,メドピア,128億,9.41,16.1,9.36,サービス業
6096,レアジョブ,37億,51.31,3.99,1.08,サービス業
6098,リクルート HD,14兆2711億,37.54,17.67,11.25,サービス業
6099,エラン,501億,17.57,24.98,14.72,サービス業
6101,ツガミ,648億,9.86,10.71,5.14,機械
6103,オークマ,1923億,11.12,6.73,5.16,機械
6104,芝浦機械,921億,9.44,8.14,3.82,機械
6111,旭精機工業,64億,17.42,2.13,1.44,機械
6113,アマダ,4874億,11.64,7.62,5.9,機械
6118,アイダエンジニアリング,513億,10.05,5.25,3.34,機械
6125,岡本工作機械製作所,232億,9.28,6.3,3.7,機械
6131,浜井産業,32億,5.34,18.05,5.77,機械
6134,FUJI,2166億,16.5,5.43,4.82,機械
6135,牧野フライス製作所,1389億,9.78,5.9,3.63,機械
6136,オーエスジー,1918億,11.33,8.57,5.73,機械
6137,小池酸素工業,248億,8.58,6.76,3.62,機械
6138,ダイジェット工業,22億,8.77,3.17,1.46,機械
6140,旭ダイヤモンド工業,438億,16.77,4.14,3.44,機械
6141,DMG森精機,4328億,11.98,11.02,4.35,機械
6142,富士精工,54億,,,,機械
6143,ソディック,400億,41.27,1.09,0.63,機械
6144,西部電機,281億,13.49,6.85,4.44,機械
6145,NITTOKU,290億,15.24,4.84,3,機械
6146,ディスコ,3兆8258億,45.43,21.49,15.14,機械
6147,ヤマザキ,13億,131.79,0.74,0.26,機械
6149,小田原エンジニアリング,93億,7.01,7.44,4.28,機械
6150,タケダ機械,28億,6.63,8.81,5.62,機械
6151,日東工器,482億,19.61,3.83,3.39,機械
6155,高松機械工業,51億,29.45,1.03,0.75,機械
6156,エーワン精密,92億,40.98,2.6,2.38,機械
6157,日進工具,182億,15.25,6.81,6.3,機械
6158,和井田製作所,63億,15.91,3.69,3.06,機械
6159,ミクロン精密,105億,13.25,3.96,3.56,機械
6161,エスティック,97億,7.17,12.46,10.7,機械
6164,太陽工機,74億,10.54,9.98,8,機械
6165,パンチ工業,103億,8.54,6.21,4.04,機械
6166,中村超硬,43億,219.87,2.36,0.35,機械
6167,冨士ダイス,149億,17.83,4.12,3.26,機械
6171,土木管理総合試験所,43億,11.08,8.35,5.7,サービス業
6173,アクアライン,12億,26.48,11.94,3.45,サービス業
6176,ブランジスタ,89億,15.96,22.27,14.11,サービス業
6177,AppBank,12億,,,,サービス業
6178,日本郵政,4兆3604億,15.4,2.79,0.09,サービス業
6180,GMOメディア,53億,12,16.72,7.42,サービス業
6181,タメニー,31億,20.89,156.06,3.28,サービス業
6182,メタリアル,103億,19.38,32.58,11.98,サービス業
6183,ベルシステム24 HD,1129億,14.08,12.08,4.54,サービス業
6184,鎌倉新書,187億,23.15,23.84,18.72,サービス業
6185,SMN,44億,108.87,1.11,0.62,サービス業
6186,一蔵,29億,6.27,11.32,2.33,サービス業
6189,グローバルキッズCOMPANY,69億,21.83,4.01,2.1,サービス業
6190,フェニックスバイオ,18億,9.12,11.01,7.3,サービス業
6191,エアトリ,264億,20.32,9.12,4.15,サービス業
6193,バーチャレクスHD,24億,8.76,16.97,7.16,サービス業
6194,アトラエ,192億,21.07,17.09,10.73,情報・通信業
6195,ホープ,33億,15.44,21.34,10.16,サービス業
6196,ストライク,879億,18.66,27.8,23.29,サービス業
6197,ソラスト,510億,19.87,12.25,3.51,サービス業
6198,キャリア,31億,14.37,11.59,4.7,サービス業
6199,セラク,197億,12.96,19.8,12.32,サービス業
6200,インソース,902億,27.34,36.07,27.96,サービス業
6201,豊田自動織機,3兆4685億,12.71,4.53,2.44,輸送用機器
6203,豊和工業,100億,14.12,3.83,2.11,機械
6208,石川製作所,88億,23.93,7.26,2.12,機械
6209,リケンNPR,649億,7.73,5.7,3.64,機械
6210,東洋機械金属,131億,130.4,0.56,0.33,機械
6217,津田駒工業,25億,7.9,14.96,0.97,機械
6218,エンシュウ,40億,13.36,2.59,0.93,機械
6222,島精機製作所,460億,26.13,1.8,1.52,機械
6223,西部技研,318億,8.7,12.82,8.76,機械
6224,JRC,132億,11.73,28.1,9.81,輸送用機器
6225,エコム,23億,8.81,7.56,5.74,機械
6226,守谷輸送機工業,301億,16.27,19.49,12.83,機械
6227,AIメカテック,138億,64.11,1.97,0.95,電気機器
6228,ジェイ・イー・ティ,211億,22.9,7.24,3.19,機械
6229,オーケーエム,57億,10.19,5.8,4.32,機械
6230,SANEI,90億,6.46,10.51,5.91,機械
6231,木村工機,184億,8.14,21.28,10.38,機械
6232,ACSL,118億,,,,機械
6233,KLASS,22億,22.05,3.43,0.97,機械
6235,オプトラン,745億,13.7,8.84,6.63,機械
6236,NC HD,102億,17.43,7.2,3.23,機械
6237,イワキ,594億,13.93,12.26,8.22,機械
6238,フリュー,298億,13.95,9.36,7.46,機械
6239,ナガオカ,89億,7.34,17.14,11.7,機械
6240,ヤマシンフィルタ,311億,31.48,4.52,3.73,機械
6245,ヒラノテクシード,233億,10.9,5.49,3.27,機械
6246,テクノスマート,209億,12.14,8.8,6.16,機械
6247,日阪製作所,358億,19.29,2.65,1.95,機械
6248,横田製作所,24億,10.35,8.83,7.8,機械
6249,ゲームカード・ジョイコ HD,311億,4.15,13.29,11.38,機械
6250,やまびこ,988億,7.08,12.67,8.43,機械
6254,野村マイクロ・サイエンス,961億,10.27,30.63,10.85,機械
6255,エヌ・ピー・シー,227億,15.11,16.9,8.97,機械
6257,藤商事,284億,7.03,8.52,7.25,機械
6258,平田機工,513億,10.55,7.23,3.49,機械
6262,PEGASUS,120億,12.03,3.16,2.23,機械
6264,マルマエ,201億,672.4,0.41,0.25,機械
6265,コンバム,33億,14.15,3.73,3.43,機械
6266,タツモ,389億,12.56,13.75,6.06,機械
6267,ゼネラルパッカー,48億,7.77,8.87,5.13,機械
6268,ナブテスコ,2785億,29.72,3.47,2.15,機械
6269,三井海洋開発,1813億,6.25,2626.51,4.5,機械
6272,レオン自動機,377億,9.53,10.18,8.25,機械
6273,SMC,4兆3億,19.63,9.91,8.91,機械
6276,シリウスビジョン,25億,7.32,10.59,8.34,機械
6277,ホソカワミクロン,639億,12.99,7.17,4.48,機械
6278,ユニオンツール,1180億,22.42,6.41,5.95,機械
6279,瑞光,354億,45.27,2.11,1.46,機械
6282,オイレス工業,665億,14.45,5.66,4.57,機械
6284,日精エー・エス・ビー機械,719億,12.65,10.21,7.42,機械
6286,靜甲,44億,7.17,4.03,2.26,機械
6287,サトー HD,655億,9.87,8.49,4.61,機械
6289,技研製作所,485億,19.19,5.99,4.91,機械
6291,日本エアーテック,119億,12.6,6.58,5.01,機械
6292,カワタ,61億,14.8,3.18,1.55,機械
6293,日精樹脂工業,203億,28.94,1.45,0.64,機械
6294,オカダアイヨン,172億,8.35,12.31,5.63,機械
6295,富士変速機,55億,12.28,3.66,3.27,機械
6297,鉱研工業,42億,10.88,7.71,2.87,機械
6298,ワイエイシイ HD,199億,9.42,11.98,4.81,機械
6301,小松製作所,3兆6186億,10,10.98,5.75,機械
6302,住友重機械工業,4019億,10.34,5.76,3.02,機械
6305,日立建機,7253億,7.32,12.17,5.15,機械
6306,日工,269億,15.2,5.12,2.63,機械
6307,サンセイ,34億,10.6,6.56,4.42,機械
6309,巴工業,410億,12.43,8.1,6.11,機械
6310,井関農機,222億,,,,機械
6312,フロイント産業,131億,15.62,5.25,3.05,機械
6315,TOWA,1507億,17.05,14.8,10.14,機械
6316,丸山製作所,126億,7.48,7.05,3.51,機械
6317,北川鉄工所,116億,6.99,3.99,2,機械
6319,シンニッタン,116億,17.2,1.72,1.19,鉄鋼
6322,タクミナ,143億,11.18,11.91,8.22,機械
6323,ローツェ,3281億,14.31,22.7,14.17,機械
6324,ハーモニック・ドライブ・システムズ,2899億,142.94,2.49,1.66,機械
6325,タカキタ,61億,9.28,6.79,5.34,機械
6326,クボタ,2兆3180億,9.85,9.34,3.86,機械
6327,北川精機,56億,16.43,6.93,3.91,機械
6328,荏原実業,493億,14.51,13.62,7.09,機械
6330,東洋エンジニアリング,260億,4.32,9.55,1.92,建設業
6331,三菱化工機,273億,8.21,9.11,5.11,機械
6332,月島 HD,586億,12.53,5.04,2.44,機械
6333,帝国電機製作所,482億,16.03,8.85,6.8,機械
6334,明治機械,38億,13.94,9.21,4.24,機械
6335,東京機械製作所,30億,,,,機械
6336,石井表記,44億,7.11,6.58,3.84,機械
6337,テセック,82億,7.35,7.6,6.98,機械
6338,タカトリ,157億,8.22,19.66,11.05,機械
6339,新東工業,529億,12.72,3.35,1.69,機械
6340,澁谷工業,973億,10.41,9.11,5.68,機械
6342,太平製作所,43億,7.28,7.78,4.67,機械
6343,フリージア・マクロス,43億,7.2,5.12,1.9,機械
6345,アイチコーポレーション,847億,15.14,6.87,5.81,機械
6346,キクカワエンタープライズ,60億,11.64,4.14,3.35,機械
6347,プラコー,19億,13.21,9.08,5.05,機械
6349,小森コーポレーション,622億,10.27,5.14,3.41,機械
6351,鶴見製作所,1014億,13.72,7.15,5.61,機械
6356,日本ギア工業,64億,5.63,10.02,7.93,機械
6357,三精テクノロジーズ,269億,7.87,7.77,4.01,機械
6358,酒井重工業,195億,10.29,6.18,4.12,機械
6360,東京自働機械製作所,40億,5.6,8.38,3.98,機械
6361,荏原製作所,9147億,15.04,13.53,6.28,機械
6362,石井鐵工所,316億,29.04,7.88,4.77,機械
6363,酉島製作所,761億,13.14,10.08,5.23,機械
6364,北越工業,533億,9.64,13.3,8.77,機械
6365,電業社機械製作所,178億,7.9,7.67,5.97,機械
6366,千代田化工建設,734億,4.87,173.43,3.61,建設業
6367,ダイキン工業,5兆635億,18.94,9.56,5.08,機械
6368,オルガノ,3018億,16.99,17.18,9.93,機械
6369,トーヨーカネツ,326億,10.8,7.6,4.03,機械
6370,栗田工業,6322億,18.53,9.66,5.79,機械
6371,椿本チエイン,2061億,8.94,8.37,5.61,機械
6373,大同工業,84億,5.01,5.13,2,機械
6376,日機装,674億,7.34,6.27,2.73,精密機器
6378,木村化工機,141億,13.32,5.75,2.98,機械
6379,レイズネクスト,866億,12.81,8.4,6.48,建設業
6380,オリエンタルチエン工業,27億,16.77,8.89,3.19,機械
6381,アネスト岩田,528億,10.13,11.02,7.52,機械
6382,トリニティ工業,169億,7.29,6.83,4.84,機械
6383,ダイフク,1兆65億,25.19,10.53,5.98,機械
6384,昭和真空,86億,31.07,2.41,1.91,機械
6387,サムコ,269億,17.61,12.44,9.49,機械
6390,加藤製作所,136億,,,,機械
6391,加地テック,62億,14.93,5.47,3.47,機械
6392,ヤマダコーポレーション,123億,7.44,10.46,8.7,機械
6393,油研工業,96億,10.05,3.61,1.84,機械
6395,タダノ,1171億,12.1,5.02,2.57,機械
6396,宇野澤組鐵工所,31億,8.84,11.39,4.2,機械
6400,不二精機,23億,9.28,6.68,2.49,機械
6402,兼松エンジニアリング,58億,8.71,8.96,4.42,機械
6403,水道機工,73億,10.47,7.48,3.26,機械
6405,鈴茂器工,215億,15.95,9.13,7.23,機械
6406,フジテック,3716億,22.98,10.71,6.11,機械
6407,CKD,1855億,15.46,8.95,5.57,機械
6408,小倉クラッチ,48億,15.46,1.81,0.63,機械
6411,中野冷機,302億,14.15,8.47,5.9,機械
6412,平和,2101億,10.39,8.31,4.76,機械
6413,理想科学工業,1240億,26.19,6.5,4.82,機械
6416,桂川電機,12億,6.81,4,2.55,機械
6417,三共,5584億,11.22,16.71,14.4,機械
6418,日本金銭機械,270億,7.91,10.49,6.32,機械
6419,マースグループ HD,786億,7.31,11.67,10.19,機械
6420,フクシマガリレイ,1178億,10.93,10.55,7.37,機械
6424,高見沢サイバネティックス,45億,6.29,13.6,4.34,機械
6425,ユニバーサルエンターテインメント,1109億,5.47,4.97,3.01,機械
6428,オーイズミ,83億,13.72,3.27,1.47,機械
6430,ダイコク電機,503億,5.93,19.71,14.32,機械
6432,竹内製作所,2038億,7.21,17.99,13.86,機械
6433,ヒーハイスト,14億,120.6,0.4,0.23,機械
6436,アマノ,3200億,20.56,11.7,7.92,機械
6439,中日本鋳工,10億,12.83,2.28,0.84,機械
6440,JUKI,118億,,,,機械
6444,サンデン,155億,,,,機械
6445,ジャノメ,159億,9.99,4.25,2.92,機械
6448,ブラザー工業,7139億,11.24,8.95,6.72,電気機器
6454,マックス,1647億,15.56,10.36,8.54,機械
6455,モリタ HD,928億,12.33,7.65,5.22,輸送用機器
6457,グローリー,1509億,12.49,4.88,2.45,機械
6458,新晃工業,1253億,16.56,11.19,7.93,機械
6459,大和冷機工業,755億,12.78,8.52,5.98,機械
6460,セガサミー HD,6995億,16.05,10,5.86,機械
6463,TPR,755億,8.84,5.22,2.85,機械
6464,ツバキ・ナカシマ,281億,6.8,6.06,2.18,機械
6465,ホシザキ,6815億,20.48,9.08,5.98,機械
6466,TVE,53億,11.32,4.04,3.02,機械
6467,ニチダイ,28億,57.75,0.48,0.32,機械
6469,放電精密加工研究所,100億,44.13,3.45,1.33,機械
6470,大豊工業,173億,9.07,2.61,1.48,機械
6471,日本精工,3490億,17.95,2.81,1.46,機械
6472,NTN,1325億,26.46,1.81,0.53,機械
6473,ジェイテクト,3604億,10.29,4.22,2.1,機械
6474,不二越,747億,23.27,1.78,0.82,機械
6479,ミネベアミツミ,1兆1005億,14.28,9.78,4.7,電気機器
6480,日本トムソン,340億,15.19,2.73,1.7,機械
6481,THK,3116億,14.15,5.24,3.54,機械
6482,ユーシン精機,224億,11.93,5.23,4.19,機械
6484,KVK,142億,7.19,6.97,5.56,機械
6485,前澤給装工業,285億,15.73,4.52,3.82,機械
6486,イーグル工業,1017億,11.63,6.64,3.75,機械
6488,ヨシタケ,85億,7.83,6.29,5.04,機械
6489,前澤工業,255億,7.46,10.4,7.05,機械
6490,PILLAR,981億,10.15,12.95,9.12,機械
6492,岡野バルブ製造,77億,10.67,6.12,4.81,機械
6493,NITTAN,75億,7.17,3.71,1.67,輸送用機器
6494,NFK HD,36億,36.56,2.01,1.84,機械
6495,宮入バルブ製作所,48億,,0,0,機械
6496,中北製作所,115億,5.99,7.18,5.61,機械
6497,ハマイ,80億,16.09,2.82,2,機械
6498,キッツ,914億,8.57,9.76,6.17,機械
6501,日立製作所,15兆9080億,25.18,10.51,4.7,電気機器
6503,三菱電機,4兆8899億,15.34,8.27,5.08,電気機器
6504,富士電機,1兆1860億,14.09,13.09,6.43,電気機器
6505,東洋電機製造,104億,8.36,4.6,2.32,電気機器
6506,安川電機,1兆1862億,21.53,13.16,7.43,電気機器
6507,シンフォニアテクノロジー,1359億,16.09,10.84,6.07,電気機器
6508,明電舎,1429億,13.57,8.33,3.33,電気機器
6513,オリジン,79億,32.45,0.84,0.43,電気機器
6516,山洋電気,1232億,13.99,7.15,5.34,電気機器
6517,デンヨー,547億,10.53,6.32,4.74,電気機器
6518,三相電機,43億,28.22,1.28,0.78,電気機器
6521,オキサイド,183億,1145.54,0.21,0.08,その他製品
6522,アスタリスク,33億,,,,電気機器
6523,PHC HD,1371億,13.3,6.94,1.83,電気機器
6524,湖北工業,895億,29.39,13.8,11.02,電気機器
6525,KOKUSAI ELECTRIC,7600億,26.21,14.57,7.52,電気機器
6526,ソシオネクスト,5167億,26.5,14.46,10.96,電気機器
6532,ベイカレント・コンサルティング,7957億,32.28,37.07,24.68,サービス業
6533,Orchestra HD,83億,14.87,9.57,4.38,サービス業
6535,アイモバイル,284億,9.57,19.04,12.05,サービス業
6537,WASHハウス,24億,57.82,2.52,1.06,サービス業
6538,キャリアインデックス,37億,22.06,8.16,4.3,サービス業
6539,MS-Japan,248億,20.05,13.68,12.14,サービス業
6540,船場,125億,11.33,8.93,5.8,サービス業
6542,FC HD,57億,6.36,11.29,9.16,サービス業
6543,日宣,28億,12.32,6.61,4.67,サービス業
6544,ジャパンエレベーターサービス HD,2435億,47.74,32.77,15.85,サービス業
6545,インターネットインフィニティー,25億,12.22,14.53,5.43,サービス業
6546,フルテック,60億,17.93,5.08,2.69,サービス業
6547,グリーンズ,231億,6.43,46.02,13.53,サービス業
6548,旅工房,35億,,,,サービス業
6549,ディーエムソリューションズ,38億,8.98,14.47,5.92,サービス業
6550,Unipos,17億,,,,サービス業
6551,ツナググループHD,59億,12.89,23.73,8.33,サービス業
6552,GameWith,36億,,,,情報・通信業
6554,エスユーエス,65億,11.77,15.83,9.07,サービス業
6555,MS&Consulting,23億,10.11,7.36,5.96,サービス業
6556,ウェルビー,298億,24.57,27.09,12.93,サービス業
